caller_id,enqueued_at_ms,accept_received_at_ms,ring_emitted_at_ms,dequeue_latency_ms,total_wait_ms,operator_id,status
1778646517.577,1778646517971,1778646537463,1778646537468,5,19497,op-003,ring
1778646517.579,1778646518070,1778646537564,1778646537568,4,19498,op-004,ring
1778646517.581,1778646518171,1778646537666,1778646537671,5,19500,op-005,ring
1778646517.583,1778646518275,1778646537766,1778646537770,4,19495,op-006,ring
1778646517.585,1778646518371,1778646537867,1778646537873,6,19502,op-007,ring
1778646517.587,1778646518469,1778646537967,1778646537969,2,19500,op-008,ring
1778646518.589,1778646518572,1778646538069,1778646538071,2,19499,op-009,ring
1778646518.591,1778646518675,1778646538169,1778646538172,3,19497,op-000,ring
1778646518.595,1778646518868,1778646538270,1778646538272,2,19404,op-001,ring
1778646518.597,1778646518969,1778646538371,1778646538373,2,19404,op-002,ring
1778646518.599,1778646519068,1778646538473,1778646538476,3,19408,op-003,ring
1778646518.601,1778646519170,1778646538573,1778646538575,2,19405,op-004,ring
1778646518.603,1778646519270,1778646538675,1778646538678,3,19408,op-005,ring
1778646518.605,1778646519370,1778646538775,1778646538777,2,19407,op-006,ring
1778646518.607,1778646519471,1778646538877,1778646538879,2,19408,op-007,ring
1778646519.609,1778646519569,1778646538979,1778646538981,2,19412,op-008,ring
1778646519.611,1778646519673,1778646539081,1778646539082,1,19409,op-009,ring
1778646519.613,1778646519773,1778646539181,1778646539183,2,19410,op-000,ring
1778646519.615,1778646519866,1778646539285,1778646539288,3,19422,op-001,ring
1778646519.617,1778646519970,1778646539386,1778646539391,5,19421,op-002,ring
1778646519.619,1778646520070,1778646539487,1778646539491,4,19421,op-003,ring
1778646519.621,1778646520172,1778646539587,1778646539590,3,19418,op-004,ring
1778646519.623,1778646520268,1778646539688,1778646539690,2,19422,op-005,ring
1778646519.625,1778646520469,1778646539793,1778646539795,2,19326,op-006,ring
1778646520.627,1778646520568,1778646539891,1778646539893,2,19325,op-007,ring
1778646520.629,1778646520676,1778646539992,1778646539994,2,19318,op-008,ring
1778646520.631,1778646520771,1778646540094,1778646540101,7,19330,op-009,ring
1778646520.633,1778646520870,1778646540197,1778646540201,4,19331,op-000,ring
1778646520.635,1778646520970,1778646540298,1778646540302,4,19332,op-001,ring
1778646520.637,1778646521071,1778646540399,1778646540404,5,19333,op-002,ring
1778646520.639,1778646521169,1778646540500,1778646540504,4,19335,op-003,ring
1778646520.641,1778646521269,1778646540601,1778646540606,5,19337,op-004,ring
1778646520.643,1778646521371,1778646540703,1778646540710,7,19339,op-005,ring
1778646520.645,1778646521469,1778646540806,1778646540810,4,19341,op-006,ring
1778646521.647,1778646521569,1778646540911,1778646540915,4,19346,op-007,ring
1778646521.649,1778646521670,1778646541015,1778646541017,2,19347,op-008,ring
1778646521.651,1778646521771,1778646541111,1778646541115,4,19344,op-009,ring
1778646521.653,1778646521872,1778646541210,1778646541212,2,19340,op-000,ring
1778646521.655,1778646521968,1778646541311,1778646541316,5,19348,op-001,ring
1778646521.657,1778646522073,1778646541412,1778646541416,4,19343,op-002,ring
1778646521.659,1778646522167,1778646541513,1778646541517,4,19350,op-003,ring
1778646521.661,1778646522273,1778646541614,1778646541619,5,19346,op-004,ring
1778646521.663,1778646522370,1778646541716,1778646541721,5,19351,op-005,ring
1778646521.665,1778646522468,1778646541818,1778646541822,4,19354,op-006,ring
1778646522.667,1778646522570,1778646541920,1778646541924,4,19354,op-007,ring
1778646522.669,1778646522668,1778646542021,1778646542024,3,19356,op-008,ring
1778646522.671,1778646522771,1778646542122,1778646542126,4,19355,op-009,ring
1778646522.673,1778646522873,1778646542226,1778646542231,5,19358,op-000,ring
1778646522.675,1778646522969,1778646542329,1778646542335,6,19366,op-001,ring
1778646522.677,1778646523070,1778646542432,1778646542436,4,19366,op-002,ring
1778646522.679,1778646523172,1778646542537,1778646542542,5,19370,op-003,ring
1778646522.681,1778646523271,1778646542638,1778646542642,4,19371,op-004,ring
1778646522.683,1778646523371,1778646542739,1778646542744,5,19373,op-005,ring
1778646522.685,1778646523471,1778646542845,1778646542853,8,19382,op-006,ring
1778646523.687,1778646523569,1778646542949,1778646542953,4,19384,op-007,ring
1778646523.689,1778646523670,1778646543052,1778646543057,5,19387,op-008,ring
1778646523.691,1778646523773,1778646543154,1778646543158,4,19385,op-009,ring
1778646523.693,1778646523871,1778646543258,1778646543260,2,19389,op-000,ring
1778646523.695,1778646523969,1778646543359,1778646543362,3,19393,op-001,ring
1778646523.697,1778646524072,1778646543464,1778646543466,2,19394,op-002,ring
1778646523.699,1778646524171,1778646543565,1778646543568,3,19397,op-003,ring
1778646523.701,1778646524270,1778646543666,1778646543670,4,19400,op-004,ring
1778646523.703,1778646524372,1778646543767,1778646543771,4,19399,op-005,ring
1778646523.705,1778646524471,1778646543868,1778646543870,2,19399,op-006,ring
1778646524.707,1778646524581,1778646543970,1778646543972,2,19391,op-007,ring
1778646524.709,1778646524674,1778646544070,1778646544075,5,19401,op-008,ring
1778646524.711,1778646524771,1778646544171,1778646544174,3,19403,op-009,ring
1778646524.713,1778646524874,1778646544272,1778646544277,5,19403,op-000,ring
1778646524.715,1778646524965,1778646544373,1778646544381,8,19416,op-001,ring
1778646524.717,1778646525071,1778646544473,1778646544475,2,19404,op-002,ring
1778646524.719,1778646525170,1778646544574,1778646544576,2,19406,op-003,ring
1778646524.721,1778646525266,1778646544675,1778646544677,2,19411,op-004,ring
1778646524.723,1778646525369,1778646544776,1778646544779,3,19410,op-005,ring
1778646524.725,1778646525472,1778646544877,1778646544879,2,19407,op-006,ring
1778646525.727,1778646525569,1778646544978,1778646544980,2,19411,op-007,ring
1778646525.729,1778646525667,1778646545079,1778646545081,2,19414,op-008,ring
1778646525.731,1778646525769,1778646545181,1778646545185,4,19416,op-009,ring
1778646525.733,1778646525868,1778646545282,1778646545287,5,19419,op-000,ring
1778646525.735,1778646525975,1778646545383,1778646545386,3,19411,op-001,ring
1778646525.737,1778646526071,1778646545484,1778646545486,2,19415,op-002,ring
1778646525.739,1778646526171,1778646545588,1778646545590,2,19419,op-003,ring
1778646525.741,1778646526272,1778646545687,1778646545690,3,19418,op-004,ring
1778646525.743,1778646526369,1778646545788,1778646545791,3,19422,op-005,ring
1778646525.745,1778646526470,1778646545889,1778646545892,3,19422,op-006,ring
1778646526.747,1778646526568,1778646545990,1778646545994,4,19426,op-007,ring
1778646526.749,1778646526670,1778646546091,1778646546094,3,19424,op-008,ring
1778646526.751,1778646526770,1778646546191,1778646546193,2,19423,op-009,ring
1778646526.753,1778646526869,1778646546304,1778646546306,2,19437,op-000,ring
1778646526.755,1778646526971,1778646546407,1778646546411,4,19440,op-001,ring
1778646526.757,1778646527070,1778646546508,1778646546513,5,19443,op-002,ring
1778646526.759,1778646527172,1778646546610,1778646546614,4,19442,op-003,ring
1778646526.761,1778646527272,1778646546711,1778646546715,4,19443,op-004,ring
1778646526.763,1778646527374,1778646546813,1778646546818,5,19444,op-005,ring
1778646526.765,1778646527471,1778646546915,1778646546921,6,19450,op-006,ring
1778646527.767,1778646527571,1778646547015,1778646547020,5,19449,op-007,ring
1778646527.769,1778646527670,1778646547117,1778646547122,5,19452,op-008,ring
1778646527.771,1778646527769,1778646547218,1778646547223,5,19454,op-009,ring
1778646527.773,1778646527870,1778646547319,1778646547323,4,19453,op-000,ring
1778646527.775,1778646527969,1778646547420,1778646547425,5,19456,op-001,ring
1778646527.777,1778646528070,1778646547521,1778646547525,4,19455,op-002,ring
1778646527.779,1778646528171,1778646547625,1778646547628,3,19457,op-003,ring
1778646527.781,1778646528272,1778646547724,1778646547729,5,19457,op-004,ring
1778646527.783,1778646528373,1778646547826,1778646547829,3,19456,op-005,ring
1778646527.785,1778646528471,1778646547926,1778646547930,4,19459,op-006,ring
1778646528.787,1778646528570,1778646548027,1778646548029,2,19459,op-007,ring
1778646528.789,1778646528671,1778646548129,1778646548133,4,19462,op-008,ring
1778646528.791,1778646528768,1778646548231,1778646548234,3,19466,op-009,ring
1778646528.793,1778646528868,1778646548332,1778646548337,5,19469,op-000,ring
1778646528.795,1778646528974,1778646548433,1778646548438,5,19464,op-001,ring
1778646528.797,1778646529070,1778646548535,1778646548539,4,19469,op-002,ring
1778646528.799,1778646529168,1778646548636,1778646548641,5,19473,op-003,ring
1778646528.801,1778646529270,1778646548737,1778646548741,4,19471,op-004,ring
1778646528.803,1778646529369,1778646548839,1778646548843,4,19474,op-005,ring
1778646528.805,1778646529471,1778646548942,1778646548947,5,19476,op-006,ring
1778646529.807,1778646529573,1778646549043,1778646549048,5,19475,op-007,ring
1778646529.809,1778646529670,1778646549145,1778646549150,5,19480,op-008,ring
1778646529.811,1778646529771,1778646549248,1778646549255,7,19484,op-009,ring
1778646529.813,1778646529869,1778646549350,1778646549354,4,19485,op-000,ring
1778646529.815,1778646529971,1778646549453,1778646549457,4,19486,op-001,ring
1778646529.817,1778646530070,1778646549558,1778646549562,4,19492,op-002,ring
1778646529.819,1778646530170,1778646549660,1778646549663,3,19493,op-003,ring
1778646529.821,1778646530267,1778646549762,1778646549768,6,19501,op-004,ring
1778646529.823,1778646530368,1778646549864,1778646549868,4,19500,op-005,ring
1778646529.825,1778646530467,1778646549964,1778646549968,4,19501,op-006,ring
1778646530.827,1778646530566,1778646550065,1778646550069,4,19503,op-007,ring
1778646530.829,1778646530666,1778646550166,1778646550170,4,19504,op-008,ring
1778646530.831,1778646530767,1778646550267,1778646550269,2,19502,op-009,ring
1778646530.833,,1778646550368,,,,,failed
1778646530.835,1778646530970,1778646550469,1778646550470,1,19500,op-001,ring
1778646530.837,1778646531067,1778646550570,1778646550572,2,19505,op-002,ring
1778646530.839,1778646531167,1778646550670,1778646550672,2,19505,op-003,ring
1778646530.841,,1778646550771,,,,,failed
1778646530.843,,1778646550873,,,,,failed
1778646530.845,,1778646550974,,,,,failed
1778646531.849,1778646531669,1778646551075,1778646551078,3,19409,op-007,ring
1778646531.851,1778646531771,1778646551175,1778646551177,2,19406,op-008,ring
1778646531.853,1778646531872,1778646551277,1778646551278,1,19406,op-009,ring
1778646531.855,1778646531975,1778646551377,1778646551379,2,19404,op-000,ring
1778646531.857,1778646532071,1778646551478,1778646551479,1,19408,op-001,ring
1778646531.859,1778646532170,1778646551579,1778646551581,2,19411,op-002,ring
1778646531.861,1778646532274,1778646551680,1778646551682,2,19408,op-003,ring
1778646531.863,1778646532370,1778646551785,1778646551787,2,19417,op-004,ring
1778646531.865,1778646532478,1778646551884,1778646551886,2,19408,op-005,ring
1778646532.867,1778646532569,1778646551986,1778646551988,2,19419,op-006,ring
1778646532.869,1778646532668,1778646552086,1778646552089,3,19421,op-007,ring
1778646532.871,1778646532770,1778646552188,1778646552193,5,19423,op-008,ring
1778646532.873,1778646532872,1778646552290,1778646552294,4,19422,op-009,ring
1778646532.875,1778646532969,1778646552391,1778646552394,3,19425,op-000,ring
1778646532.877,1778646533070,1778646552493,1778646552495,2,19425,op-001,ring
1778646532.879,1778646533171,1778646552597,1778646552602,5,19431,op-002,ring
1778646532.881,1778646533272,1778646552696,1778646552699,3,19427,op-003,ring
1778646532.883,1778646533372,1778646552797,1778646552801,4,19429,op-004,ring
1778646532.885,1778646533473,1778646552898,1778646552903,5,19430,op-005,ring
1778646533.887,1778646533572,1778646552999,1778646553010,11,19438,op-006,ring
1778646533.889,1778646533675,1778646553100,1778646553104,4,19429,op-007,ring
1778646533.891,1778646533769,1778646553201,1778646553207,6,19438,op-008,ring
1778646533.893,1778646533871,1778646553302,1778646553306,4,19435,op-009,ring
1778646533.895,1778646533969,1778646553403,1778646553407,4,19438,op-000,ring
1778646533.897,1778646534068,1778646553503,1778646553508,5,19440,op-001,ring
1778646533.899,1778646534170,1778646553604,1778646553608,4,19438,op-002,ring
1778646533.901,1778646534270,1778646553705,1778646553709,4,19439,op-003,ring
1778646533.903,1778646534371,1778646553807,1778646553811,4,19440,op-004,ring
1778646533.905,1778646534471,1778646553908,1778646553912,4,19441,op-005,ring
1778646534.907,1778646534568,1778646554014,1778646554016,2,19448,op-006,ring
1778646534.909,1778646534670,1778646554123,1778646554126,3,19456,op-007,ring
1778646534.911,1778646534770,1778646554216,1778646554219,3,19449,op-008,ring
1778646534.913,1778646534871,1778646554317,1778646554320,3,19449,op-009,ring
1778646534.915,1778646534971,1778646554418,1778646554422,4,19451,op-000,ring
1778646534.917,1778646535069,1778646554519,1778646554523,4,19454,op-001,ring
1778646534.919,1778646535173,1778646554621,1778646554625,4,19452,op-002,ring
1778646534.921,1778646535269,1778646554722,1778646554723,1,19454,op-003,ring
1778646534.923,1778646535369,1778646554821,1778646554874,53,19505,op-004,ring
1778646534.925,1778646535471,1778646554924,1778646554929,5,19458,op-005,ring
1778646535.927,1778646535570,1778646555024,1778646555026,2,19456,op-006,ring
1778646535.929,1778646535670,1778646555126,1778646555131,5,19461,op-007,ring
1778646535.931,1778646535771,1778646555227,1778646555232,5,19461,op-008,ring
1778646535.933,1778646535869,1778646555327,1778646555329,2,19460,op-009,ring
1778646535.935,1778646535969,1778646555430,1778646555432,2,19463,op-000,ring
1778646535.937,1778646536072,1778646555535,1778646555539,4,19467,op-001,ring
1778646535.939,1778646536169,1778646555636,1778646555640,4,19471,op-002,ring
1778646535.941,1778646536268,1778646555738,1778646555742,4,19474,op-003,ring
1778646535.943,1778646536371,1778646555842,1778646555846,4,19475,op-004,ring
1778646535.945,1778646536468,1778646555944,1778646555949,5,19481,op-005,ring
1778646536.947,1778646536571,1778646556047,1778646556051,4,19480,op-006,ring
1778646536.949,1778646536668,1778646556149,1778646556153,4,19485,op-007,ring
1778646536.951,1778646536771,1778646556250,1778646556252,2,19481,op-008,ring
1778646536.953,1778646536869,1778646556350,1778646556352,2,19483,op-009,ring
1778646536.955,1778646536970,1778646556452,1778646556457,5,19487,op-000,ring
1778646536.957,1778646537068,1778646556553,1778646556557,4,19489,op-001,ring
1778646536.959,1778646537168,1778646556654,1778646556658,4,19490,op-002,ring
1778646536.961,1778646537266,1778646556754,1778646556756,2,19490,op-003,ring
1778646536.963,1778646537367,1778646556855,1778646556859,4,19492,op-004,ring
1778646536.965,1778646537467,1778646556956,1778646556961,5,19494,op-005,ring
1778646537.967,1778646537566,1778646557059,1778646557063,4,19497,op-006,ring
1778646537.969,1778646537669,1778646557160,1778646557165,5,19496,op-007,ring
1778646537.971,1778646537768,1778646557261,1778646557266,5,19498,op-008,ring
1778646537.973,1778646537871,1778646557361,1778646557366,5,19495,op-009,ring
1778646537.975,1778646537969,1778646557463,1778646557467,4,19498,op-000,ring
1778646537.977,1778646538069,1778646557563,1778646557569,6,19500,op-001,ring
1778646537.979,1778646538171,1778646557665,1778646557671,6,19500,op-002,ring
1778646537.981,1778646538269,1778646557768,1778646557770,2,19501,op-003,ring
1778646537.983,1778646538373,1778646557869,1778646557872,3,19499,op-004,ring
1778646537.985,1778646538469,1778646557970,1778646557973,3,19504,op-005,ring
1778646538.987,1778646538569,1778646558070,1778646558072,2,19503,op-006,ring
1778646538.989,1778646538670,1778646558171,1778646558173,2,19503,op-007,ring
1778646538.991,1778646538770,1778646558272,1778646558274,2,19504,op-008,ring
1778646538.993,,1778646558374,,,,,failed
1778646538.995,,1778646558474,,,,,failed
1778646538.999,1778646539172,1778646558575,1778646558579,4,19407,op-001,ring
1778646538.1001,1778646539272,1778646558676,1778646558681,5,19409,op-002,ring
1778646538.1003,1778646539370,1778646558777,1778646558778,1,19408,op-003,ring
1778646538.1005,1778646539471,1778646558878,1778646558879,1,19408,op-004,ring
1778646539.1007,1778646539571,1778646558979,1778646558981,2,19410,op-005,ring
1778646539.1009,1778646539672,1778646559081,1778646559083,2,19411,op-006,ring
1778646539.1011,1778646539768,1778646559182,1778646559183,1,19415,op-007,ring
1778646539.1013,1778646539872,1778646559283,1778646559288,5,19416,op-008,ring
